ID,Type,Tag,Diffcult,Question,Option1,Option2,Option3,Option4,Answer,AnswerNO
4071,7,历史杂项,0,居里夫妇因为发现了钋和哪种放射性元素而荣获诺贝尔奖？,镭,镓,钚,锇,玛丽·居里，出生于华沙，世称“居里夫人”，法国著名波兰裔科学家、物理学家、化学家。1903年，居里夫妇和贝克勒尔由于对放射性的研究而共同获得诺贝尔物理学奖 ，1911年，因发现元素钋和镭再次获得诺贝尔化学奖，因而成为世界上第一个两获诺贝尔奖的人。,4
4072,7,历史杂项,1,二十四节气的“惊蛰”如何得名？,昆虫结束冬眠的时期,给农作物杀虫的时期,天气多暴雨的时期,,中国古代将惊蛰分为三候：“一候桃始华；二候仓庚（黄鹂）鸣；三候鹰化为鸠。”大部分地区都已进入了春耕，春雷响动，惊醒了蛰伏在泥土中冬眠的各种昆虫。,3
4073,7,历史杂项,1,曹操的哪个儿子用一个巧妙的方法称大象的重量？,曹冲,曹植,曹丕,,曹冲，曹操之子。从小聪明仁爱，深受曹操喜爱。曹冲长到五六岁的时候，知识和判断能力所达到的程度，可以比得上成人。有一次，孙权送来了一头巨象，曹操想知道这象的重量，询问属下，都不能说出称象的办法。曹冲说：“把象放到大船上，在水面所达到的地方做上记号，再让船装载其他东西，称一下这些东西，那么比较下就能知道了。”曹操听了很高兴，真的以此法测出大象重量。,3
4074,7,历史杂项,1,圣诞老人从哪进屋的？,烟囱,窗户,门,,每年圣诞节他驾着鹿拉的雪橇从北方而来，由烟囱进入各家，把圣诞礼物装在袜子里挂在孩子们的床头上或火炉前。,3
4075,7,历史杂项,1,圣诞节平安夜为什么要送苹果？,苹果又叫平安果，代表平安,意在互换浓浓深情，表暧昧,苹果营养价值高,,"在中国，人们把圣诞节平安夜的苹果当做一种""平安""的代名词。于是圣诞送苹果被当做一种传统，人们在圣诞节时收到苹果表示收到祝福，一年都会过的很好，祝大家年年平安，年年快乐。",3
4076,7,历史杂项,1,“富贵不能淫，贫贱不能移，威武不能屈。”是谁的名言？,孟子,韩非子,李斯,老子,“富贵不能淫，贫贱不能移，威武不能屈。”是孟子的名言.出自孟子的《滕文公下》。,4
4077,7,历史杂项,1,“给我一个支点，我就能撬动地球”是谁的名言？,阿基米德,牛顿,富兰克林,爱因斯坦,杠杆原理广泛应用在许多领域中。阿基米得曾讲：“给我一个立足点和一根足够长的杠杆，我就可以撬动地球”。,4
4078,7,历史杂项,1,“静以修身，俭以养德”这句话是谁说的？,诸葛亮,孔子,欧阳修,孟子,“静以修身，俭以养德”出自诸葛亮的《戒子篇》 意思是“以静思反省来使自己尽善尽美，以俭朴节约财物来培养自己高尚的品德。”,4
4079,7,历史杂项,1,“居安思危，戒奢以俭”出自谁的文章？,魏徵,长孙无忌,萧何,海瑞,“居安思危，戒奢以俭”出自魏征的《谏太宗十思疏》，提醒唐太宗要“居安思危，戒奢以俭。,4
4080,7,历史杂项,1,“举贤而授能兮，循绳墨而不颇”，这句话的作者是谁？,屈原,刘秀,霍去病,贾岛,“举贤而授能兮，循绳墨而不颇”是屈原《离骚》中的名句。“举贤授能”是不分贵贱，把有才能的人选拔上来治理国家，限制旧贵族对权位的垄断。,4
4081,7,历史杂项,1,在战国七雄中，“苦心人，天不负，卧薪尝胆，三千越甲可吞吴”描写的是谁？,勾践,伍子胥,夫差,孙膑,描写的是勾践。勾践卧薪尝胆，仅用三千兵马，就灭亡了吴国。这是颜迈为了赞扬蒲松龄坚忍不拔的意志而赠送给他的一副对联.,4
4082,7,历史杂项,1,“天下第一书”《兰亭集序》是哪一位古代书法家的杰作?,王羲之,王献之,颜真卿,柳公权,“天下第一书”《兰亭集序》是王羲之的杰作.王羲之（公元321－379年）字逸少，东晋琅邪临沂（今山东临沂县）人。,4
4083,7,历史杂项,1,“问苍茫大地，谁主沉浮?”是哪位历史名人说的?,毛泽东,陈毅,朱德,邓小平,“问苍茫大地，谁主沉浮?”出自《沁园春。长沙》是毛泽东1925年秋途经长沙，写的词，形象指出主宰中国革命的领导力量是用马列主义武装起来的中国共产党。,4
4084,7,历史杂项,1,《孟子》是哪个学派的重要经典书籍之一？,儒家,刘家,法家,天家,《孟子》是儒家经典之一，记述了战国中期的思想家、教育家孟子及其弟子的言论，由儒家学派重要代表人物孟子及其门人所著。,4
4085,7,历史杂项,1,《史记》中的“世家”是给什么人作的传？,诸侯,平民,军人,贵族,《史记》中的“世家”是给诸侯作的传基本上记载的也是一个诸侯国的 发展过程，基本上每个世家也包括很多诸侯国王。 ,4
4086,7,历史杂项,1,《水浒》中的武松打的是什么虎？,华南虎,东北虎,孟加拉虎,巴利虎,《水浒传》的活动范围主要在北方的山东、山西、河南、河北一带，正好是黄河中下游地区，这一带也正是华南虎的活动范围。,4
4087,7,历史杂项,1,《水浒传》中，号青面兽的是谁？,杨志,武松,刘唐,阮小二,《水浒传》中，号青面兽的是杨志.杨家将后人，五侯杨令公之孙。上梁山后，忠于宋王朝，多次随宋江出征，作战凶猛。,4
4088,7,历史杂项,1,北京故宫建成于哪个朝代？,明朝,现代,宋朝,清朝,北京故宫建成于明朝.故宫旧称紫禁城。于明代永乐十八年建成，是明、清两代的皇宫，无与伦比的古代建筑杰作，世界现存最大、最完整的木质结构的古建筑群。,4
4089,7,历史杂项,1,“端午节”吃粽子是为了纪念谁？,屈原,李白,杜甫,李清照,纪念屈原，此说最早出自南朝梁代吴均和北周宗懔的记载。据说，屈原于五月初五自投汨罗江，死后为蛟龙所困，每于此日投五色丝粽子于水中，以驱蛟龙。,4
4090,7,历史杂项,1,“黎民百姓”一词中，“黎民”最初指什么人？,奴隶,老百姓,贵族,皇亲国戚,《国语·楚语》载：“民之彻官百。王公之子弟之质能言能听彻其官者，而物赐之姓，以监其官，是为百姓。”而“黎民”或简称为“民”则是奴隶。,4
4091,7,历史杂项,1,“山重水复疑无路，柳暗花明又一村”是谁的诗句？,陆游,苏轼,陶渊明,杜甫,“山重水复疑无路，柳暗花明又一村”是陆游的诗句.它的妙处，不仅在善于描写难状之景以及对仗的工巧，而是在于“等闲语言变瑰奇”，出语自然天成。,4
4092,7,历史杂项,1,“娃”字最初的意思是什么？,成熟美丽的女人,小婴儿,十几岁的少女,风韵犹存的少妇,《说文解字》中对于“娃”的解释是“于佳切，圜深目皃（貌）。或曰吴楚之闲（间）谓好曰娃。它的意思是“美女”，是形容成熟的女人。,4
4093,7,历史杂项,1,“西出阳关无故人”中的“阳关”在现在的哪个省（区）？,甘肃,陕西,湖北,青海,“西出阳关无故人”中的“阳关”位于敦煌市西南70公里处的南湖乡境内，因在玉门关以南，故名阳关。在现在的甘肃省.,4
4094,7,历史杂项,1,“宪法”一词最早来源于哪种文字？,拉丁语,汉语,英语,葡萄牙语,历史起源：宪法一词来源于拉丁文 constitution，本是组织、确立的意思。,4
4095,7,历史杂项,1,“莘莘学子”一词中的莘莘是什么意思？,众多,学生,一位,繁多,“莘莘学子”四个字一摆，像个成语，其实不是成语，而是个自由组合的词组。“莘莘”是个叠字形容词，表示“众多”，在古汉语中用途宽些。,4
4096,7,历史杂项,1,“一门父子三词客，千古文章八大家”这幅对联中提到的“三父子”是哪一项？,苏洵、苏轼、苏辙,曹操、曹丕、曹植,班彪、班固、班超,李渊、李世民、李元霸,“一门父子三词客，千古文章八大家”对联中提到的“三父子”是苏洵、苏轼、苏辙.一门父子三词客，这里是对苏轼、苏辙、苏洵三父子在文坛上的成就的褒奖。 ,4
4097,7,历史杂项,1,《登高》是谁写的？,杜甫,李白,方大同,李时珍,《登高》杜甫”风急天高猿啸哀，渚清沙白鸟飞回。无边落木萧萧下，不尽长江滚滚来。万里悲秋常作客，百年多病独登台。 艰难苦恨繁霜鬓，潦倒新停浊酒杯。“ ,4
4098,7,历史杂项,1,“自由落体定律”是由哪位科学家发现的？,伽利略,牛顿,爱因斯坦,特斯拉,“自由落体定律”是伽利略“自由落体”定律，物体下落的加速度与物体的重量无关，也与物体的质量无关。,4
4099,7,历史杂项,1,《奥赛罗》是哪位著名文学家的作品？,莎士比亚,拜登,雪莱,济慈,《奥赛罗》是莎士比亚的四大悲剧之一，是莎士比亚大约于1603年所写作的。目前所知这出戏最早于1604年11月1日在伦敦首演。此外，还有同名电影和游戏等。,4
4100,7,历史杂项,1,《白雪歌送武判官归京》的作者是谁？,岑参,李贺,陆游,苏轼,《白雪歌送武判官归京》是唐代诗人岑参公元754年（天宝十三年）在轮台写的一首送别诗，色彩瑰丽浪漫，气势浑然磅礴，堪称盛世大唐边塞诗的压卷之作。,4
4101,7,历史杂项,1,《百家姓》赵钱孙李等姓氏，为什么“赵”排第一位？,当时的皇帝姓赵,编撰的人姓赵,当时姓赵的人多,当时印书的人姓赵,《百家姓》赵钱孙李等姓氏，因为当时的皇帝姓赵，所以“赵”排第一位.,4
4102,7,历史杂项,1,《春江花月夜》是谁写的？,张若虚,李白,贝多芬,梵高,《春江花月夜》作者张若虚，唐代诗人。与贺知章、贺朝、万齐融、邢巨、包融俱以文词俊秀驰名于京都，与贺知章、张旭、包融并称“吴中四士”。,4
4103,7,历史杂项,1,《第九交响曲》（即《合唱交响曲》）的作者是哪一位？,贝多芬,班得瑞,肖邦,巴赫,第九交响曲是贝多芬一生当中创作的最后一首交响曲，同时也是贝多芬晚期的一部代表作。这部作品可以看作是贝多芬对自己一生的一个总结。,4
4104,7,历史杂项,1,《红楼梦》中，“葬花”的是谁？,林黛玉,贾宝玉,周杰伦,蔡依林,黛玉最怜惜花，觉得花落以后埋在土里最干净，说明她对美有独特的见解。她写了葬花词，以花比喻自己，在红楼梦中是最美丽的诗歌之一。,4
4105,7,历史杂项,1,《简爱》的作者是？,夏洛蒂·勃朗特,张爱玲,拉德拉斯·哈,雨果,《简·爱》是十九世纪英国著名的女作家夏洛蒂·勃朗特的代表作，人们普遍认为《简·爱》是夏洛蒂·勃朗特“诗意的生平写照”。,4
4106,7,历史杂项,1,《晋律》中的“杂抵罪”，即用夺爵位、除名籍和免官来抵罪，到南朝时被称为什么？,官当,腰斩,秋决,凌迟,官当简称为当，又叫以官当徒，这是古代官吏享有的特权，在他们犯罪时可以用自己的官品抵挡徒刑，即起源于《晋律》中的“杂抵罪”。,4
4107,7,历史杂项,1,《礼记》的“记”指的是什么？,对“经”的解释,记载的意思,纪实,让人记住的意思,我国汉代把孔子定的典籍称为“经”，弟子对“经”的解说则是“传”或“记”，《礼记》因此得名，即对“礼”的解释。,4
4108,7,历史杂项,1,《史记》的作者是什么朝代的？,汉朝,唐朝,宋朝,明朝,司马迁在公元前104年（太初元年），中国第一部历书《太初历》完成，他就动手编写《史记》。,4
4109,7,历史杂项,1,《史记》所载鸿门宴是谁摆下的？,项羽,刘邦,曹操,关羽,《史记》所载鸿门宴是项羽摆下的。项庄舞剑，意在沛公。“项羽席间舞剑，企图刺杀刘邦。”,4
4110,7,历史杂项,1,《天方夜谭》用“谭”字而不用“谈”字，原因是什么？,古代写文章的避讳,谈字不文雅,谈字不好看,就是不想用它,“夜谭”就是夜间说话、讲故事的意思，其实就是“夜谈”。写成“夜谭”是由于古代的避讳。,4
4111,7,历史杂项,1,1902年，以哪位美国总统的小名“泰迪”而命名的玩具熊风靡全世界？,西奥多·罗斯福,亚伯拉罕·林肯,富兰克林·罗斯福,约翰·肯尼迪,1902年由于美国罗斯福总统不愿意猎杀被绑住的小熊，并且发誓以后再也不猎杀熊，使得绒毛玩具熊有了一真正的名字“Teddy bear”泰迪熊。,4
